STRUCTURE_NUMBER_008,LOCATION_009,MAT_GROUP,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,F_deck,F_super,F_sub,D_decay_index,p_advdet,Risk_advdet,"coordinates (lat, lon)",Risk_Level,Street_View_URL,Risk_Explanation
9.014E+13,'0.9 MI E OF FM 1741',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"31.069769, -97.354261",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.069769,-97.354261",
121020AA2063018,'1.6 MI E OF IH 45',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"30.064869, -95.413003",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.064869,-95.413003",
1.5015E+14,'0.20 MI S OF W MARTIN ST',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"29.426281, -98.501269",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.426281,-98.501269",
1.5015E+14,'DOWNTOWN Y',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"29.435769, -98.494817",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.435769,-98.494817",
1.5015E+14,'0.80 MI W OF IH 37',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"29.437475, -98.491492",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.437475,-98.491492",
1.5015E+14,'0.80 MI SE OF SP 421',Timber,7.0,7.0,5.0,0.07,0.07,0.3,11.6,0.203441708137845,0.203441708137845,"29.437772, -98.505117",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.437772,-98.505117",
241160AA8883001,'.898 M S JCT SH20/FM1088',Steel,3.0,5.0,2.0,0.7,0.3,0.85,60.00000000000001,0.2003327909092899,0.2003327909092899,"31.272569, -105.855006",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.272569,-105.855006",
1.117E+13,'JCT.IH 30 AND SPUR 302',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"33.135558, -96.073064",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.135558,-96.073064",
1.117E+13,'JCT.IH 30 ANDLOOP 302',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"33.135731, -96.073211",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.135731,-96.073211",
022200ZM4258006,'1.0 MI W OF IH 35W',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.824931, -97.332236",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.824931,-97.332236",
5.096E+13,'3.30 Mi N of FM 2060',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"33.876306, -101.853686",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.876306,-101.853686",
5.152E+13,'3.00 MI N OF FM 1729',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"33.780992, -101.837225",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.780992,-101.837225",
6.186E+13,'4.3 Mi E of FM 11',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"30.893428, -102.230344",Top 100,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.893428,-102.230344",
6.186E+13,'4.3 Mi E of FM 11',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"30.893067, -102.230353",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.893067,-102.230353",
7.134E+13,'4.00 MI E OF RM 1674',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"30.521961, -99.879961",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.521961,-99.879961",
9.014E+13,'2.43 MI W OF IH 35',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"31.054756, -97.506625",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.054756,-97.506625",
9.014E+13,'2.40 MI NW OF FM 93',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"31.055094, -97.330544",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.055094,-97.330544",
9.161E+13,'1.7 Mi E of IH 35',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"31.498647, -97.124919",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.498647,-97.124919",
1.2102E+14,'1.5 MI N OF IH 610',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.700886, -95.375472",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.700886,-95.375472",
1.2102E+14,'IH 610 @ SH 225 (INTRCHG)',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.709203, -95.270411",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.709203,-95.270411",
1.2102E+14,'2.2 MI N OF IH 610',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.711531, -95.377992",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.711531,-95.377992",
121020B09385087,'0.20 MI S  OF HOLCOMBE',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.703389, -95.396272",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703389,-95.396272",
121020B09385088,'0.20 MI S  OF HOLCOMBE',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.703139, -95.396461",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703139,-95.396461",
1.3045E+14,'1.25 Mi SE of FM 1890',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.732736, -96.583019",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.732736,-96.583019",
1.3045E+14,'1.2 Mi N of US 90',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.719567, -96.579775",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.719567,-96.579775",
1.3045E+14,'0.9 Mi N of US 90',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.717028, -96.579856",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.717028,-96.579856",
1.3076E+14,'8.1 MI W OF BU 71E',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.941075, -97.038269",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.941075,-97.038269",
1.3076E+14,'8.1 MI W OF BU 71E',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.941358, -97.038500",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.941358,-97.038500",
1.3158E+14,'8.20 MI S OF FM 2611',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"28.771206, -95.616931",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.771206,-95.616931",
1.5015E+14,'0.20 MI N OF SP 536',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.413567, -98.505486",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.413567,-98.505486",
1.8057E+14,'0.05 MI S  OF LP 12',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.864083, -96.771036",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.864083,-96.771036",
1.8057E+14,'HIGH FIVE INTERCHANGE',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.923069, -96.763450",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.923069,-96.763450",
1.8057E+14,'HIGH FIVE INTERCHANGE',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.924939, -96.765061",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.924939,-96.765061",
1.8057E+14,'HIGH FIVE INTERCHANGE',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.925317, -96.761022",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.925317,-96.761022",
1.8057E+14,'HIGH FIVE INTERCHANGE',Timber,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.924117, -96.764178",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.924117,-96.764178",
1.8057E+14,'AT INT IH 35E',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.641486, -96.824192",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.641486,-96.824192",
1.8057E+14,'7.4 MI W OF IH 35E',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.941636, -97.013856",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.941636,-97.013856",
1.8057E+14,'5.7 MI W OF IH 35E',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"32.923328, -96.993642",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.923328,-96.993642",
1.8061E+14,'2.75 MI NE OF IH 35E',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"33.046794, -96.952897",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.046794,-96.952897",
2.0036E+14,'2.2 MI E OF FM 565',Timber,6.0,7.0,7.0,0.15,0.07,0.07,10.2,0.1989366965205798,0.1989366965205798,"29.836578, -94.769042",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.836578,-94.769042",
1.8043E+14,'0.3 MI W of FM 2933',Timber,6.0,8.0,7.0,0.15,0.03,0.07,8.6,0.1942018512856984,0.1942018512856984,"33.290081, -96.549992",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.290081,-96.549992",
5.152E+13,'2.0 MI S OF FM 1729',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"33.708425, -101.839697",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.708425,-101.839697",
5.15201E+13,'1.4 MI E OF IH 27',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"33.616058, -101.818456",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.616058,-101.818456",
7.134E+13,'4.14 MI E OF SUTTON C/L',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"30.483036, -100.049303",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.483036,-100.049303",
7.134E+13,'4.14 MI E OF SUTTON C/L',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"30.483700, -100.049411",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.483700,-100.049411",
9.01402E+13,'0.56 MI S OF SH 53',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.095281, -97.359853",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.095281,-97.359853",
9.074E+13,'1.20 MI N OF SH 7',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.320672, -96.882208",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.320672,-96.882208",
9.074E+13,'1.20 MI N OF SH 7',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.320514, -96.882494",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.320514,-96.882494",
9.07403E+13,'2.70 MI NE OF FM 2027',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.251433, -96.922117",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.251433,-96.922117",
9.161E+13,'5.7 Mi NW of LP 340',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.629419, -97.025050",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.629419,-97.025050",
9.161E+13,'0.8 Mi NW of US 84',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"31.517506, -97.200961",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.517506,-97.200961",
111870AA0119001,'1.3 MI N  OF US 190',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"30.753647, -95.006261",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.753647,-95.006261",
1.2085E+14,'3.70 MI SE OF SH 6',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.297219, -94.889403",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.297219,-94.889403",
1.2102E+14,'0.80 MI N OF FM 518',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.549114, -95.023019",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.549114,-95.023019",
1.2102E+14,'3.1 MI E OF IH 610',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.710797, -95.217853",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.710797,-95.217853",
121020AA2063019,'1.6 MI E OF IH 45',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"30.064822, -95.413253",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.064822,-95.413253",
1.5015E+14,'0.20 MI S OF W MARTIN ST',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.426658, -98.500961",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.426658,-98.500961",
1.5015E+14,'0.50 MI N OF SP 536',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.421622, -98.502050",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.421622,-98.502050",
1.5015E+14,'0.20 MI N OF SP 536',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.416894, -98.502833",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.416894,-98.502833",
1.5015E+14,'0.15 MI S OF SP 536',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.412256, -98.506678",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.412256,-98.506678",
1.5015E+14,'0.20 MI W OF IH 37',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.440386, -98.485439",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.440386,-98.485439",
1.5015E+14,'DOWNTOWN Y',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.435558, -98.494664",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.435558,-98.494664",
1.5015E+14,'0.40 MI W OF IH 37',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.440078, -98.485675",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.440078,-98.485675",
1.5015E+14,'0.60 MI SW OF IH 37',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"29.439278, -98.488414",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.439278,-98.488414",
1.8057E+14,'IH 35E @ Trinity River',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"32.758258, -96.809464",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.758258,-96.809464",
1.8057E+14,'IH 35E @ Trinity River',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"32.763422, -96.807344",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.763422,-96.807344",
1.8057E+14,'0.4 MI S OF COMMERCE ST',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"32.770725, -96.817956",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.770725,-96.817956",
1805709H1920001,'AT INWOOD AND H. HINES',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"32.813622, -96.841431",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.813622,-96.841431",
2.0181E+14,'0.00 MI E Jefferson C/L',Timber,7.0,7.0,6.0,0.07,0.07,0.15,8.600000000000001,0.1942018512856984,0.1942018512856984,"30.094503, -94.091778",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.094503,-94.091778",
022490AA0203001,'1.00 MI S OF FM 1655',Steel,5.0,3.0,4.0,0.3,0.7,0.5,54.0,0.1910384307349459,0.1910384307349459,"33.427861, -97.611761",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.427861,-97.611761",
232060AA0118001,'0.70 MI E  OF FM 45',Steel,5.0,4.0,3.0,0.3,0.5,0.7,54.0,0.1910384307349459,0.1910384307349459,"31.280697, -98.933281",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.280697,-98.933281",
2.5097E+14,'10.5 MI W OF FM 657',Steel,3.0,5.0,3.0,0.7,0.3,0.7,54.0,0.1910384307349459,0.1910384307349459,"34.676358, -100.918125",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=34.676358,-100.918125",
3.039E+13,'6.6 MI SE OF SPUR 510',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.728822, -98.105228",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.728822,-98.105228",
3.243E+13,'1.6 MI SW OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.888489, -98.518694",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.888489,-98.518694",
3.243E+13,'1.6 MI SW OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.888783, -98.518839",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.888783,-98.518839",
3.243E+13,'1.2 MI W OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.890714, -98.511828",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.890714,-98.511828",
3.243E+13,'1.2 MI W OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.891117, -98.511833",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.891117,-98.511833",
3.243E+13,'0.7 MI W OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.893344, -98.503708",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.893344,-98.503708",
3.243E+13,'0.7 MI W OF US 281',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"33.893728, -98.503764",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.893728,-98.503764",
3.244E+13,'JCT FM 432 & US 287',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"34.212250, -99.380514",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=34.212250,-99.380514",
3.244E+13,'JCT US 287 & FM 925E',Timber,7.0,7.0,7.0,0.07,0.07,0.07,7.000000000000001,0.1900240767279536,0.1900240767279536,"34.185158, -99.330458",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=34.185158,-99.330458",
